DATE,TOTRA
2004-05-05,758838.0
2004-05-12,764835.0
2004-05-19,756874.0
2004-05-26,771108.0
2004-06-02,764090.0
2004-06-09,772187.0
2004-06-16,761834.0
2004-06-23,775261.0
2004-06-30,779578.0
2004-07-07,778163.0
2004-07-14,775536.0
2004-07-21,776764.0
2004-07-28,773916.0
2004-08-04,772085.0
2004-08-11,769265.0
2004-08-18,767595.0
2004-08-25,775437.0
2004-09-01,785273.0
2004-09-08,788602.0
2004-09-15,789128.0
2004-09-22,782124.0
2004-09-29,786330.0
2004-10-06,781777.0
2004-10-13,795483.0
2004-10-20,784954.0
2004-10-27,791336.0
2004-11-03,790552.0
2004-11-10,800473.0
2004-11-17,794090.0
2004-11-24,809956.0
2004-12-01,807063.0
2004-12-08,808495.0
2004-12-15,807028.0
2004-12-22,811333.0
2004-12-29,810944.0
2005-01-05,815702.0
2005-01-12,798455.0
2005-01-19,806960.0
2005-01-26,807262.0
2005-02-02,804746.0
2005-02-09,797299.0
2005-02-16,795606.0
2005-02-23,804576.0
2005-03-02,801252.0
2005-03-09,799250.0
2005-03-16,807211.0
2005-03-23,797094.0
2005-03-30,807551.0
2005-04-06,797327.0
2005-04-13,805707.0
2005-04-20,801793.0
2005-04-27,809797.0
2005-05-04,802412.0
2005-05-11,808378.0
2005-05-18,801546.0
2005-05-25,810160.0
2005-06-01,817335.0
2005-06-08,814172.0
2005-06-15,811198.0
2005-06-22,810429.0
2005-06-29,810082.0
2005-07-06,821556.0
2005-07-13,808861.0
2005-07-20,816804.0
2005-07-27,814259.0
2005-08-03,818841.0
2005-08-10,808544.0
2005-08-17,813774.0
2005-08-24,811313.0
2005-08-31,823237.0
2005-09-07,822500.0
2005-09-14,823590.0
2005-09-21,812926.0
2005-09-28,823771.0
2005-10-05,817137.0
2005-10-12,826306.0
2005-10-19,814281.0
2005-10-26,819105.0
2005-11-02,814571.0
2005-11-09,824991.0
2005-11-16,823263.0
2005-11-23,833124.0
2005-11-30,835059.0
2005-12-07,833250.0
2005-12-14,830950.0
2005-12-21,848317.0
2005-12-28,847700.0
2006-01-04,851856.0
2006-01-11,829357.0
2006-01-18,836042.0
2006-01-25,828901.0
2006-02-01,831808.0
2006-02-08,827613.0
2006-02-15,835240.0
2006-02-22,840555.0
2006-03-01,839356.0
2006-03-08,839234.0
2006-03-15,843010.0
2006-03-22,838003.0
2006-03-29,833675.0
2006-04-05,834589.0
2006-04-12,836862.0
2006-04-19,836352.0
2006-04-26,844572.0
2006-05-03,843867.0
2006-05-10,838405.0
2006-05-17,838153.0
2006-05-24,840251.0
2006-05-31,851580.0
2006-06-07,849074.0
2006-06-14,845869.0
2006-06-21,844773.0
2006-06-28,844436.0
2006-07-05,851659.0
2006-07-12,844391.0
2006-07-19,849894.0
2006-07-26,841552.0
2006-08-02,850263.0
2006-08-09,840006.0
2006-08-16,842876.0
2006-08-23,837987.0
2006-08-30,850925.0
2006-09-06,848594.0
2006-09-13,840886.0
2006-09-20,838192.0
2006-09-27,849971.0
2006-10-04,842296.0
2006-10-11,859339.0
2006-10-18,844200.0
2006-10-25,852648.0
2006-11-01,855536.0
2006-11-08,858630.0
2006-11-15,855551.0
2006-11-22,865126.0
2006-11-29,856671.0
2006-12-06,862178.0
2006-12-13,853851.0
2006-12-20,865010.0
2006-12-27,869988.0
2007-01-03,874626.0
2007-01-10,854819.0
2007-01-17,859363.0
2007-01-24,851755.0
2007-01-31,865730.0
2007-02-07,855057.0
2007-02-14,867199.0
2007-02-21,869235.0
2007-02-28,877409.0
2007-03-07,864505.0
2007-03-14,876108.0
2007-03-21,863067.0
2007-03-28,869803.0
2007-04-04,862319.0
2007-04-11,865441.0
2007-04-18,861335.0
2007-04-25,879686.0
2007-05-02,890857.0
2007-05-09,875270.0
2007-05-16,859559.0
2007-05-23,873935.0
2007-05-30,876986.0
2007-06-06,872706.0
2007-06-13,864989.0
2007-06-20,866089.0
2007-06-27,865105.0
2007-07-04,876611.0
2007-07-11,869407.0
2007-07-18,872916.0
2007-07-25,863890.0
2007-08-01,870261.0
2007-08-08,865453.0
2007-08-15,864931.0
2007-08-22,862775.0
2007-08-29,872873.0
2007-09-05,871156.0
2007-09-12,886314.0
2007-09-19,867732.0
2007-09-26,889900.0
2007-10-03,869051.0
2007-10-10,886363.0
2007-10-17,869509.0
2007-10-24,881395.0
2007-10-31,883385.0
2007-11-07,885724.0
2007-11-14,889537.0
2007-11-21,891028.0
2007-11-28,879417.0
2007-12-05,882764.0
2007-12-12,881750.0
2007-12-19,887983.0
2007-12-26,890662.0
2008-01-02,922187.0
2008-01-09,880754.0
2008-01-16,893581.0
2008-01-23,877253.0
2008-01-30,900264.0
2008-02-06,871022.0
2008-02-13,883005.0
2008-02-20,878949.0
2008-02-27,893825.0
2008-03-05,881208.0
2008-03-12,896565.0
2008-03-19,888646.0
2008-03-26,893965.0
2008-04-02,883708.0
2008-04-09,893029.0
2008-04-16,881904.0
2008-04-23,885781.0
2008-04-30,888131.0
2008-05-07,889228.0
2008-05-14,880175.0
2008-05-21,898487.0
2008-05-28,904054.0
2008-06-04,895939.0
2008-06-11,890610.0
2008-06-18,902304.0
2008-06-25,892713.0
2008-07-02,902962.0
2008-07-09,898034.0
2008-07-16,910681.0
2008-07-23,899665.0
2008-07-30,918625.0
2008-08-06,901710.0
2008-08-13,914632.0
2008-08-20,898611.0
2008-08-27,909982.0
2008-09-03,905253.0
2008-09-10,925725.0
2008-09-17,995093.0
2008-09-24,1211825.0
2008-10-01,1503989.0
2008-10-08,1591587.0
2008-10-15,1770809.0
2008-10-22,1802602.0
2008-10-29,1969086.0
2008-11-05,2074205.0
2008-11-12,2212852.0
2008-11-19,2187137.0
2008-11-26,2106117.0
2008-12-03,2136924.0
2008-12-10,2250012.0
2008-12-17,2254983.0
2008-12-24,2232311.0
2008-12-31,2239457.0
2009-01-07,2121439.0
2009-01-14,2049714.0
2009-01-21,2037112.0
2009-01-28,1927082.0
2009-02-04,1851437.0
2009-02-11,1843400.0
2009-02-18,1915562.0
2009-02-25,1916115.0
2009-03-04,1901317.0
2009-03-11,1899514.0
2009-03-18,2066942.0
2009-03-25,2071556.0
2009-04-01,2078936.0
2009-04-08,2088573.0
2009-04-15,2186498.0
2009-04-22,2196812.0
2009-04-29,2066712.0
2009-05-06,2079758.0
2009-05-13,2196351.0
2009-05-20,2181632.0
2009-05-27,2080115.0
2009-06-03,2077695.0
2009-06-10,2052297.0
2009-06-17,2072527.0
2009-06-24,2025571.0
2009-07-01,2005627.0
2009-07-08,1992740.0
2009-07-15,2072451.0
2009-07-22,2039001.0
2009-07-29,2000547.0
2009-08-05,1989203.0
2009-08-12,2014899.0
2009-08-19,2060641.0
2009-08-26,2074902.0
2009-09-02,2083720.0
2009-09-09,2087946.0
2009-09-16,2139783.0
2009-09-23,2158631.0
2009-09-30,2141020.0
2009-10-07,2138086.0
2009-10-14,2192787.0
2009-10-21,2201119.0
2009-10-28,2161537.0
2009-11-04,2165067.0
2009-11-11,2135035.0
2009-11-18,2208721.0
2009-11-25,2206359.0
2009-12-02,2204074.0
2009-12-09,2186383.0
2009-12-16,2235763.0
2009-12-23,2235803.0
2009-12-30,2234067.0
2010-01-06,2235304.0
2010-01-13,2291700.0
2010-01-20,2251806.0
2010-01-27,2246886.0
2010-02-03,2249319.0
2010-02-10,2256679.0
2010-02-17,2277574.0
2010-02-24,2286127.0
2010-03-03,2280147.0
2010-03-10,2282474.0
2010-03-17,2307997.0
2010-03-24,2313149.0
2010-03-31,2307150.0
2010-04-07,2307575.0
2010-04-14,2339345.0
2010-04-21,2337556.0
2010-04-28,2330472.0
2010-05-05,2326164.0
2010-05-12,2336103.0
2010-05-19,2350890.0
2010-05-26,2334041.0
2010-06-02,2336216.0
2010-06-09,2331529.0
2010-06-16,2344316.0
2010-06-23,2344497.0
2010-06-30,2330851.0
2010-07-07,2332017.0
2010-07-14,2340717.0
2010-07-21,2332322.0
2010-07-28,2325298.0
2010-08-04,2326479.0
2010-08-11,2327533.0
2010-08-18,2313662.0
2010-08-25,2301015.0
2010-09-01,2301996.0
2010-09-08,2305802.0
2010-09-15,2296079.0
2010-09-22,2307171.0
2010-09-29,2298691.0
2010-10-06,2308092.0
2010-10-13,2309885.0
2010-10-20,2305227.0
2010-10-27,2295392.0
2010-11-03,2300353.0
2010-11-10,2312768.0
2010-11-17,2314757.0
2010-11-24,2346001.0
2010-12-01,2346920.0
2010-12-08,2382294.0
2010-12-15,2385754.0
2010-12-22,2427921.0
2010-12-29,2420570.0
2011-01-05,2436064.0
2011-01-12,2468131.0
2011-01-19,2425164.0
2011-01-26,2443527.0
2011-02-02,2469419.0
2011-02-09,2500481.0
2011-02-16,2508868.0
2011-02-23,2533221.0
2011-03-02,2545119.0
2011-03-09,2577076.0
2011-03-16,2583046.0
2011-03-23,2601341.0
2011-03-30,2622523.0
2011-04-06,2648676.0
2011-04-13,2665408.0
2011-04-20,2685782.0
2011-04-27,2690985.0
2011-05-04,2718757.0
2011-05-11,2744498.0
2011-05-18,2758009.0
2011-05-25,2774996.0
2011-06-01,2788723.0
2011-06-08,2811206.0
2011-06-15,2827549.0
2011-06-22,2856403.0
2011-06-29,2865251.0
2011-07-06,2870103.0
2011-07-13,2878074.0
2011-07-20,2871301.0
2011-07-27,2863576.0
2011-08-03,2867215.0
2011-08-10,2872423.0
2011-08-17,2857906.0
2011-08-24,2859433.0
2011-08-31,2853888.0
2011-09-07,2858660.0
2011-09-14,2863540.0
2011-09-21,2857747.0
2011-09-28,2850921.0
2011-10-05,2859701.0
2011-10-12,2860822.0
2011-10-19,2852390.0
2011-10-26,2845685.0
2011-11-02,2822034.0
2011-11-09,2839786.0
2011-11-16,2831576.0
2011-11-23,2821980.0
2011-11-30,2814235.0
2011-12-07,2820691.0
2011-12-14,2902488.0
2011-12-21,2916085.0
2011-12-28,2926095.0
2012-01-04,2917689.0
2012-01-11,2899149.0
2012-01-18,2919423.0
2012-01-25,2919545.0
2012-02-01,2924947.0
2012-02-08,2928275.0
2012-02-15,2937893.0
2012-02-22,2932813.0
2012-02-29,2925722.0
2012-03-07,2884747.0
2012-03-14,2893560.0
2012-03-21,2892646.0
2012-03-28,2878137.0
2012-04-04,2865478.0
2012-04-11,2867200.0
2012-04-18,2875470.0
2012-04-25,2866561.0
2012-05-02,2864280.0
2012-05-09,2864150.0
2012-05-16,2850984.0
2012-05-23,2859495.0
2012-05-30,2842654.0
2012-06-06,2852018.0
2012-06-13,2869071.0
2012-06-20,2870846.0
2012-06-27,2863547.0
2012-07-04,2865858.0
2012-07-11,2866279.0
2012-07-18,2855807.0
2012-07-25,2846757.0
2012-08-01,2851118.0
2012-08-08,2856181.0
2012-08-15,2833317.0
2012-08-22,2825661.0
2012-08-29,2812806.0
2012-09-05,2822169.0
2012-09-12,2823448.0
2012-09-19,2821574.0
2012-09-26,2804457.0
2012-10-03,2808512.0
2012-10-10,2811623.0
2012-10-17,2846920.0
2012-10-24,2840964.0
2012-10-31,2823137.0
2012-11-07,2830791.0
2012-11-14,2877244.0
2012-11-21,2871161.0
2012-11-28,2851362.0
2012-12-05,2859807.0
2012-12-12,2917260.0
2012-12-19,2920231.0
2012-12-26,2907300.0
2013-01-02,2917189.0
2013-01-09,2928728.0
2013-01-16,2963812.0
2013-01-23,3011697.0
2013-01-30,3008704.0
2013-02-06,3014975.0
2013-02-13,3074225.0
2013-02-20,3095150.0
2013-02-27,3090600.0
2013-03-06,3108805.0
2013-03-13,3165396.0
2013-03-20,3206888.0
2013-03-27,3202256.0
2013-04-03,3215432.0
2013-04-10,3227762.0
2013-04-17,3295109.0
2013-04-24,3318649.0
2013-05-01,3317194.0
2013-05-08,3324615.0
2013-05-15,3354269.0
2013-05-22,3398713.0
2013-05-29,3385128.0
2013-06-05,3400183.0
2013-06-12,3410842.0
2013-06-19,3470530.0
2013-06-26,3478672.0
2013-07-03,3492742.0
2013-07-10,3504095.0
2013-07-17,3537861.0
2013-07-24,3574574.0
2013-07-31,3571797.0
2013-08-07,3585359.0
2013-08-14,3646323.0
2013-08-21,3645668.0
2013-08-28,3644456.0
2013-09-04,3654182.0
2013-09-11,3662035.0
2013-09-18,3722192.0
2013-09-25,3734018.0
2013-10-02,3747387.0
2013-10-09,3758663.0
2013-10-16,3813599.0
2013-10-23,3839033.0
2013-10-30,3843396.0
2013-11-06,3851623.0
2013-11-13,3907424.0
2013-11-20,3906620.0
2013-11-27,3925876.0
2013-12-04,3932626.0
2013-12-11,3993955.0
2013-12-18,4008062.0
2013-12-25,4032575.0
2014-01-01,4023640.0
2014-01-08,4028185.0
2014-01-15,4071528.0
2014-01-22,4097914.0
2014-01-29,4102138.0
2014-02-05,4109285.0
2014-02-12,4119474.0
2014-02-19,4149224.0
2014-02-26,4159972.0
2014-03-05,4171762.0
2014-03-12,4181361.0
2014-03-19,4222081.0
2014-03-26,4226971.0
2014-04-02,4236441.0
2014-04-09,4244188.0
2014-04-16,4283967.0
2014-04-23,4296339.0
2014-04-30,4296049.0
2014-05-07,4303143.0
2014-05-14,4336649.0
2014-05-21,4327560.0
2014-05-28,4322654.0
2014-06-04,4330917.0
2014-06-11,4340904.0
2014-06-18,4368168.0
2014-06-25,4368348.0
2014-07-02,4377031.0
2014-07-09,4383401.0
2014-07-16,4398201.0
2014-07-23,4410746.0
2014-07-30,4406637.0
2014-08-06,4410111.0
2014-08-13,4431923.0
2014-08-20,4412924.0
2014-08-27,4413736.0
2014-09-03,4415587.0
2014-09-10,4421408.0
2014-09-17,4449588.0
2014-09-24,4459050.0
2014-10-01,4450260.0
2014-10-08,4455403.0
2014-10-15,4474360.0
2014-10-22,4481616.0
2014-10-29,4486754.0
2014-11-05,4486585.0
2014-11-12,4488895.0
2014-11-19,4492759.0
2014-11-26,4485931.0
2014-12-03,4486190.0
2014-12-10,4488865.0
2014-12-17,4502247.0
2014-12-24,4509462.0
2014-12-31,4497660.0
2015-01-07,4499524.0
2015-01-14,4516077.0
2015-01-21,4512936.0
2015-01-28,4500064.0
2015-02-04,4500348.0
2015-02-11,4501685.0
2015-02-18,4496851.0
2015-02-25,4486725.0
2015-03-04,4487583.0
2015-03-11,4489279.0
2015-03-18,4495888.0
2015-03-25,4480603.0
2015-04-01,4481799.0
2015-04-08,4483419.0
2015-04-15,4485366.0
2015-04-22,4489695.0
2015-04-29,4471499.0
2015-05-06,4472703.0
2015-05-13,4501188.0
2015-05-20,4480384.0
2015-05-27,4463981.0
2015-06-03,4465360.0
2015-06-10,4468005.0
2015-06-17,4487817.0
2015-06-24,4495055.0
2015-07-01,4479130.0
2015-07-08,4481289.0
2015-07-15,4493605.0
2015-07-22,4500503.0
2015-07-29,4485480.0
2015-08-05,4486329.0
2015-08-12,4489250.0
2015-08-19,4487208.0
2015-08-26,4475105.0
2015-09-02,4475886.0
2015-09-09,4478213.0
2015-09-16,4487809.0
2015-09-23,4497484.0
2015-09-30,4484111.0
2015-10-07,4486185.0
2015-10-14,4504704.0
2015-10-21,4501372.0
2015-10-28,4489339.0
2015-11-04,4489702.0
2015-11-11,4492012.0
2015-11-18,4486721.0
2015-11-25,4477088.0
2015-12-02,4478069.0
2015-12-09,4480436.0
2015-12-16,4489593.0
2015-12-23,4496523.0
2015-12-30,4486587.0
2016-01-06,4486606.0
2016-01-13,4501695.0
2016-01-20,4488840.0
2016-01-27,4482349.0
2016-02-03,4483495.0
2016-02-10,4486278.0
2016-02-17,4483629.0
2016-02-24,4489796.0
2016-03-02,4478485.0
2016-03-09,4481083.0
2016-03-16,4486333.0
2016-03-23,4492857.0
2016-03-30,4482840.0
2016-04-06,4484069.0
2016-04-13,4499729.0
2016-04-20,4490131.0
2016-04-27,4474665.0
2016-05-04,4477270.0
2016-05-11,4478411.0
2016-05-18,4473741.0
2016-05-25,4461111.0
2016-06-01,4461393.0
2016-06-08,4463542.0
2016-06-15,4472817.0
2016-06-22,4482009.0
2016-06-29,4466482.0
2016-07-06,4470605.0
2016-07-13,4472202.0
2016-07-20,4480973.0
2016-07-27,4464498.0
2016-08-03,4466793.0
2016-08-10,4468929.0
2016-08-17,4466476.0
2016-08-24,4473840.0
2016-08-31,4457907.0
2016-09-07,4459394.0
2016-09-14,4481635.0
2016-09-21,4473032.0
2016-09-28,4452002.0
2016-10-05,4459407.0
2016-10-12,4457698.0
2016-10-19,4467382.0
2016-10-26,4454326.0
2016-11-02,4453087.0
2016-11-09,4455087.0
2016-11-16,4453633.0
2016-11-23,4465782.0
2016-11-30,4446307.0
2016-12-07,4448618.0
2016-12-14,4470973.0
2016-12-21,4469089.0
2016-12-28,4451451.0
2017-01-04,4453101.0
2017-01-11,4452509.0
2017-01-18,4460758.0
2017-01-25,4452838.0
2017-02-01,4453881.0
2017-02-08,4456236.0
2017-02-15,4454676.0
2017-02-22,4468702.0
2017-03-01,4458018.0
2017-03-08,4459840.0
2017-03-15,4469577.0
2017-03-22,4478236.0
2017-03-29,4469618.0
2017-04-05,4474634.0
2017-04-12,4484492.0
2017-04-19,4479270.0
2017-04-26,4470142.0
2017-05-03,4471246.0
2017-05-10,4473459.0
2017-05-17,4467108.0
2017-05-24,4470852.0
2017-05-31,4459914.0
2017-06-07,4462443.0
2017-06-14,4476269.0
2017-06-21,4474257.0
2017-06-28,4463347.0
2017-07-05,4467272.0
2017-07-12,4466702.0
2017-07-19,4476903.0
2017-07-26,4465284.0
2017-08-02,4466846.0
2017-08-09,4469083.0
2017-08-16,4462871.0
2017-08-23,4463837.0
2017-08-30,4452360.0
2017-09-06,4453474.0
2017-09-13,4471174.0
2017-09-20,4458576.0
2017-09-27,4455661.0
2017-10-04,4460422.0
2017-10-11,4459415.0
2017-10-18,4469723.0
2017-10-25,4461117.0
2017-11-01,4455887.0
2017-11-08,4458552.0
2017-11-15,4448289.0
2017-11-22,4450615.0
2017-11-29,4438592.0
2017-12-06,4437148.0
2017-12-13,4452726.0
2017-12-20,4447470.0
2017-12-27,4448680.0
2018-01-03,4443718.0
2018-01-10,4446062.0
2018-01-17,4439145.0
2018-01-24,4441317.0
2018-01-31,4419225.0
2018-02-07,4420745.0
2018-02-14,4434863.0
2018-02-21,4411660.0
2018-02-28,4393401.0
2018-03-07,4396097.0
2018-03-14,4407258.0
2018-03-21,4401222.0
2018-03-28,4392198.0
2018-04-04,4386104.0
2018-04-11,4383684.0
